time,seconds_elapsed,z,y,x
1652389138529590000,0.051590087890625,0.027367591857910156,0.10897207260131836,0.0024799108505249023
1652389138539587000,0.061587158203125,0.022546768188476562,0.11611700057983398,-0.014462411403656006
1652389138549584100,0.071584228515625,0.01639842987060547,0.1246500015258789,-0.04193520545959473
1652389138559581700,0.081581787109375,0.009097099304199219,0.13448667526245117,-0.07947659492492676
1652389138569579000,0.0915791015625,0.010064125061035156,0.12748479843139648,-0.12849906086921692
1652389138579576300,0.101576416015625,0.013559341430664062,0.11666154861450195,-0.17167928814888
1652389138589574000,0.111573974609375,0.0156402587890625,0.10777616500854492,-0.2305770218372345
1652389138599571200,0.1215712890625,0.009499549865722656,0.11376094818115234,-0.3185575604438782
1652389138609568800,0.13156884765625,-0.0028629302978515625,0.1339735984802246,-0.3951629400253296
1652389138619566000,0.141566162109375,-0.02898693084716797,0.1819601058959961,-0.504177987575531
1652389138629563600,0.151563720703125,-0.0614166259765625,0.2461552619934082,-0.6324561834335327
1652389138639561200,0.161561279296875,-0.09113693237304688,0.3091144561767578,-0.7432201504707336
1652389138649558800,0.171558837890625,-0.11287403106689453,0.35771751403808594,-0.824526309967041
1652389138659556000,0.18155615234375,-0.12407112121582031,0.38678646087646484,-0.9092475175857544
1652389138669553700,0.1915537109375,-0.12118816375732422,0.38999223709106445,-1.010594367980957
1652389138679551200,0.20155126953125,-0.10767364501953125,0.3752455711364746,-1.1255619525909424
1652389138689548800,0.211548828125,-0.09083938598632812,0.3574957847595215,-1.2447013854980469
1652389138699546400,0.22154638671875,-0.07491779327392578,0.3427696228027344,-1.3512639999389648
1652389138709543700,0.231543701171875,-0.0625600814819336,0.3340940475463867,-1.4382297992706299
1652389138719541200,0.241541259765625,-0.06097126007080078,0.3428788185119629,-1.4960416555404663
1652389138729538800,0.251538818359375,-0.06936454772949219,0.3723444938659668,-1.5509328842163086
1652389138740793900,0.2627939453125,-0.0893392562866211,0.42876672744750977,-1.613248348236084
1652389138750791400,0.27279150390625,-0.12045001983642578,0.5144844055175781,-1.6891906261444092
1652389138760788700,0.282788818359375,-0.16041278839111328,0.6261816024780273,-1.7748883962631226
1652389138770786300,0.292786376953125,-0.20457077026367188,0.7563438415527344,-1.8704884052276611
1652389138780783900,0.302783935546875,-0.24914264678955078,0.8966753482818604,-1.970566749572754
1652389138790781400,0.312781494140625,-0.2895832061767578,1.036313533782959,-2.072655200958252
1652389138800779000,0.322779052734375,-0.31803226470947266,1.15669846534729,-2.18110990524292
1652389138810776600,0.332776611328125,-0.3294687271118164,1.2349514961242676,-2.2807626724243164
1652389138820774100,0.342774169921875,-0.32527923583984375,1.2738289833068848,-2.377073287963867
1652389138830771700,0.352771728515625,-0.30672550201416016,1.2886781692504883,-2.493788242340088
1652389138840769300,0.362769287109375,-0.27451610565185547,1.2801294326782227,-2.6254894733428955
1652389138850766800,0.372766845703125,-0.23162555694580078,1.2491612434387207,-2.757964611053467
1652389138860764200,0.38276416015625,-0.19051265716552734,1.2120957374572754,-2.86570143699646
1652389138870761700,0.39276171875,-0.1599750518798828,1.204836368560791,-2.9709219932556152
1652389138880759300,0.40275927734375,-0.1385211944580078,1.217069149017334,-3.065824508666992
1652389138890756900,0.4127568359375,-0.12185287475585938,1.241572380065918,-3.15673565864563
1652389138900754400,0.42275439453125,-0.9914183616638184,0.38524746894836426,-1.7175037860870361
1652389138910752000,0.432751953125,-0.9751811027526855,0.4024693965911865,-1.791933298110962
1652389138920749600,0.44274951171875,-0.9576411247253418,0.415482759475708,-1.8632676601409912
1652389138930747100,0.4527470703125,-2.0789270401000977,-0.816842794418335,-0.19089174270629883
1652389138940744700,0.46274462890625,-2.2328600883483887,-2.8826801776885986,1.8131639957427979
1652389138950742300,0.4727421875,-2.142270088195801,-2.570284366607666,1.3837356567382812
1652389138960739800,0.48273974609375,-2.6185946464538574,-2.8846116065979004,1.4601426124572754
1652389138970737400,0.4927373046875,-3.7524824142456055,-3.133219003677368,0.8332095146179199
1652389138980735000,0.50273486328125,-3.6016578674316406,-3.3234591484069824,0.09537339210510254
1652389138990732500,0.512732666015625,-2.288593292236328,-3.902243137359619,0.19578194618225098
1652389139000730000,0.522730224609375,-1.2526922225952148,-4.0327653884887695,-0.7057712078094482
1652389139010727700,0.532727783203125,-1.7186775207519531,-4.228097438812256,-2.7703444957733154
1652389139020725200,0.542725341796875,-2.762831687927246,-5.166901588439941,-2.1503853797912598
1652389139030722800,0.552722900390625,-4.1755452156066895,-4.883021354675293,-2.9243736267089844
1652389139040720400,0.562720458984375,-5.939924240112305,-5.74800968170166,-4.308601379394531
1652389139050717700,0.5727177734375,-6.967086315155029,-6.407129287719727,-4.308241844177246
1652389139060715300,0.58271533203125,-7.096644401550293,-6.888631820678711,-4.478023529052734
1652389139070712800,0.592712890625,-7.41709041595459,-8.123844146728516,-5.762421131134033
1652389139080710400,0.60271044921875,-7.363155841827393,-9.175090789794922,-6.729665279388428
1652389139090708000,0.6127080078125,-7.388729095458984,-10.97696304321289,-6.6648125648498535
1652389139100705500,0.62270556640625,-6.912808418273926,-12.856376647949219,-5.15843391418457
1652389139110703000,0.632703125,-6.748200416564941,-13.1826810836792,-3.134939670562744
1652389139120700700,0.64270068359375,-4.909937381744385,-13.09386920928955,-2.167933464050293
1652389139130698200,0.6526982421875,-2.54917049407959,-13.427186965942383,-1.8419361114501953
1652389139140695800,0.66269580078125,-1.95005464553833,-13.090675354003906,-1.920687198638916
