time,seconds_elapsed,z,y,x
1646037730814062600,36.2630625,-1.282901406288147,-0.4162740707397461,1.531264305114746
1646037730824060200,36.27306005859375,-1.4097201824188232,-1.3784422874450684,1.9571738243103027
1646037730834057700,36.2830576171875,-1.479224681854248,-2.3564701080322266,2.1070404052734375
1646037730844055300,36.29305517578125,-1.276082992553711,-3.026474952697754,1.7586874961853027
1646037730854052900,36.30305297851562,-0.8765159249305725,-3.260997772216797,1.2292518615722656
1646037730864050400,36.313050537109376,-0.2822314500808716,-3.3836026191711426,1.1829891204833984
1646037730874048000,36.32304809570312,0.34609511494636536,-3.31015682220459,1.0928025245666504
1646037730884045600,36.333045654296875,0.9954554438591003,-3.0713653564453125,1.10722017288208
1646037730894043100,36.34304321289063,1.6657178401947021,-2.749631404876709,0.9567670822143555
1646037730904040400,36.35304052734375,2.135599136352539,-2.431344985961914,0.7768568992614746
1646037730914038000,36.3630380859375,2.6417765617370605,-2.1075525283813477,0.8511276245117188
1646037730924035600,36.37303564453125,2.9916763305664062,-1.654973030090332,0.69195556640625
1646037730934033200,36.383033203125,3.1617441177368164,-1.1967053413391113,0.5703825950622559
1646037730944030700,36.39303076171875,3.0154881477355957,-0.6532845497131348,0.2729673385620117
1646037730954028300,36.4030283203125,2.6115238666534424,-0.12337923049926758,-0.30879831314086914
1646037730964025900,36.41302587890625,1.9279643297195435,0.30294179916381836,-0.8239517211914062
1646037730974023700,36.42302368164062,0.7749837636947632,0.4682140350341797,-1.2493906021118164
1646037730984021200,36.433021240234375,0.04548954963684082,0.42318105697631836,-1.672053337097168
1646037730994018800,36.44301879882813,-0.00006383657455444336,0.37953662872314453,-1.7205228805541992
1646037731004016400,36.45301635742187,-1.0283374786376953,0.11686944961547852,-2.3519158363342285
1646037731014013700,36.463013671875,-1.415825366973877,-0.13469457626342773,-2.510342597961426
1646037731024011300,36.47301123046875,-1.5207176208496094,-0.3158397674560547,-2.6062545776367188
1646037731034008800,36.4830087890625,-1.545100450515747,-0.5658993721008301,-2.6258978843688965
1646037731044006400,36.49300634765625,-1.595137357711792,-0.7684144973754883,-2.4840192794799805
1646037731054003700,36.50300366210938,-1.6418273448944092,-0.9989490509033203,-2.237210273742676
1646037731063997400,36.51299755859375,-1.6197288036346436,-1.1291093826293945,-1.9989252090454102
