time,seconds_elapsed,z,y,x
1652389088418633500,0.294633544921875,0.013030366972088814,0.7639859914779663,-0.5430415272712708
1652389088429737700,0.30573779296875,0.2934175133705139,0.32294124364852905,-0.21928291022777557
1652389088439735300,0.3157353515625,0.16085976362228394,-0.02158675529062748,-0.04457544535398483
1652389088449732600,0.325732666015625,0.022193346172571182,-0.2695980668067932,0.05804990977048874
1652389088459730200,0.335730224609375,-0.07126903533935547,-0.38382983207702637,0.1808338314294815
1652389088469727700,0.345727783203125,-0.11952739208936691,-0.36550387740135193,0.22909218072891235
1652389088479725600,0.3557255859375,-0.1250251829624176,-0.32396504282951355,0.18266642093658447
1652389088489723100,0.36572314453125,-0.05844086781144142,-0.19629421830177307,0.05927164480090141
1652389088499720700,0.375720703125,-0.048667021095752716,-0.0936688557267189,-0.08000563085079193
1652389088509607200,0.385607177734375,-0.03461712226271629,0.03400197997689247,-0.19545917212963104
1652389088519504600,0.395504638671875,-0.03583885356783867,0.2349766492843628,-0.33229297399520874
1652389088529411300,0.405411376953125,-0.0950927808880806,0.2795698344707489,-0.38238394260406494
1652389088539325700,0.41532568359375,-0.08837325870990753,0.1482337862253189,-0.378718763589859
1652389088549323300,0.4253232421875,-0.027286740019917488,0.026060733944177628,-0.34145596623420715
1652389088559320800,0.43532080078125,0.07472775131464005,-0.12299038469791412,-0.297473669052124
1652389088569318400,0.445318359375,0.10404928773641586,-0.20423546433448792,-0.2541022300720215
1652389088579316000,0.45531591796875,0.2488243579864502,-0.2353895902633667,-0.26509779691696167
1652389088589313300,0.465313232421875,0.3294585645198822,-0.12237952649593353,-0.33901247382164
1652389088599310800,0.475310791015625,0.3245716691017151,-0.07412116974592209,-0.42270103096961975
1652389088609308400,0.485308349609375,0.31235432624816895,-0.03930184990167618,-0.5143308043479919
1652389088619306000,0.495305908203125,0.31601953506469727,0.01934121549129486,-0.5943542122840881
1652389088629303600,0.505303466796875,0.32273903489112854,0.08531466126441956,-0.6114583611488342
1652389088639301000,0.515301025390625,0.30319133400917053,0.21237462759017944,-0.5491501688957214
1652389088649298700,0.525298583984375,0.25676560401916504,0.25818949937820435,-0.4251444935798645
1652389088659296300,0.535296142578125,0.18651609122753143,0.2398635745048523,-0.28647810220718384
1652389088669293800,0.5452939453125,0.1327599436044693,0.12379917502403259,-0.16491588950157166
1652389088679291400,0.55529150390625,0.10954707115888596,-0.06190386041998863,-0.0665665939450264
1652389088689289000,0.5652890625,0.07594948261976242,-0.16575096547603607,0.04949779808521271
1652389088699286500,0.57528662109375,0.02830199897289276,-0.2653219997882843,0.29689821600914
1652389088709284000,0.5852841796875,0.06006699055433273,-0.24638515710830688,0.44594934582710266
1652389088719281400,0.595281494140625,0.12054264545440674,-0.32763025164604187,0.5601811408996582
1652389088729279000,0.605279052734375,0.1785748451948166,-0.40032321214675903,0.5754527449607849
1652389088739276500,0.615276611328125,0.20178772509098053,-0.3923819661140442,0.46794047951698303
1652389088749274000,0.625274169921875,0.19690079987049103,-0.37405601143836975,0.3268306255340576
1652389088759271700,0.635271728515625,0.18529437482357025,-0.26410025358200073,0.1961054503917694
1652389088769269200,0.645269287109375,0.13092735409736633,-0.15536624193191528,0.09958875179290771
1652389088779266800,0.655266845703125,0.01974988356232643,-0.16575096547603607,0.1050865426659584
1652389088789264400,0.665264404296875,-0.025454143062233925,-0.08694934099912643,0.1606752723455429
1652389088799262000,0.675261962890625,0.02341507561504841,0.04377582669258118,0.055606454610824585
1652389088809292800,0.685292724609375,0.06556478142738342,0.08470379561185837,-0.07817303389310837
1652389088819323600,0.69532373046875,0.04601708799600601,0.13662734627723694,-0.16613763570785522
1652389088829354500,0.7053544921875,0.01730642281472683,0.21726155281066895,-0.2479935735464096
1652389088839385600,0.715385498046875,0.018528154119849205,0.20565512776374817,-0.26693040132522583
1652389088849383000,0.7253828125,0.0008130616624839604,0.05171707272529602,-0.20889818668365479
1652389088859380500,0.73538037109375,-0.01079337764531374,-0.09000366181135178,-0.14842253923416138
1652389088869378000,0.7453779296875,-0.013236839324235916,-0.2408873736858368,-0.11054889857769012
1652389088879375600,0.755375732421875,-0.015069435350596905,-0.33434975147247314,-0.09344466030597687
1652389088889373200,0.765373291015625,0.00020219638827256858,-0.3172455430030823,-0.11054889857769012
1652389088899370800,0.775370849609375,0.022193346172571182,-0.28914570808410645,-0.1673593670129776
1652389088909368300,0.785368408203125,0.03807583823800087,-0.3068608343601227,-0.21500685811042786
1652389088919366000,0.795365966796875,0.06739737838506699,-0.3374040722846985,-0.24188491702079773
1652389088929363500,0.805363525390625,0.10527101904153824,-0.36977994441986084,-0.28647810220718384
1652389088939361000,0.815361083984375,0.1370360106229782,-0.40459927916526794,-0.37322095036506653
1652389088949358600,0.825358642578125,0.1626923531293869,-0.46140971779823303,-0.5015026330947876
1652389088959356200,0.835356201171875,0.13886860013008118,-0.5212745070457458,-0.6346712708473206
1652389088969353700,0.845353759765625,0.14925330877304077,-0.6880407333374023,-0.7000339031219482
1652389088979351300,0.855351318359375,0.18407262861728668,-0.798607349395752,-0.6749883890151978
1652389088989348900,0.865348876953125,0.24088309705257416,-1.0301252603530884,-0.5796934366226196
1652389088999346400,0.875346435546875,0.13886860013008118,-1.1174789667129517,-0.420257568359375
1652389089009344000,0.885343994140625,0.06128871813416481,-1.1852850914001465,-0.2180611789226532
1652389089019341600,0.895341552734375,0.10832534730434418,-1.4015313386917114,-0.10749457031488419
1652389089029339100,0.905339111328125,0.18651609122753143,-1.6342710256576538,-0.022584298625588417
